Code_commune_Insee_2022,Libelle_commune_2022,Population_active_emploi_1999,Distance_mediane_domicile_travail_1999_km,Population_active_emploi_2019,Distance_mediane_domicile_travail_2019_km,Ecart_distance_mediane_km,Evolution_distance_mediane_pct,Categorie_densite
64051,Arraute-Charritte,144,4.4,170.383693045564,10.7,6.299999999999999,143.18181818181816,Rural à habitat dispersé non périurbain
64052,Arricau-Bordes,40,4.45,20,43.1,38.65,868.5393258426966,Rural à habitat dispersé périurbain
64053,Arrien,60,22.1,59.375,19.4,-2.700000000000003,-12.217194570135758,Rural à habitat dispersé périurbain
64054,Arros-de-Nay,300,7.5,304.282716517753,10.7,3.1999999999999993,42.66666666666666,Rural à habitat dispersé périurbain
64056,Arrosès,44,1.5,34.75,12.6,11.1,740,Rural à habitat dispersé non périurbain
64057,Arthez-de-Béarn,652,10.8,690,16.1,5.300000000000001,49.07407407407408,Rural à habitat dispersé périurbain
64058,Arthez-d'Asson,200,11.6,206.021182243092,11.6,0,0,Rural à habitat dispersé périurbain
64059,Artigueloutan,344,13.4,432.391931014577,13.4,0,0,Urbain
64060,Artiguelouve,552,8.6,745.239006960553,10.6,2,23.255813953488374,Rural à habitat dispersé périurbain
64061,Artix,1100,6.2,1237.2084783712,6.9,0.7000000000000002,11.290322580645164,Bourgs ruraux périurbains
64062,Arudy,804,1,902.481533592738,9.42223003891066,8.42223003891066,842.223003891066,Bourgs ruraux périurbains
64063,Arzacq-Arraziguet,336,2.9,375,14.7,11.799999999999999,406.89655172413796,Bourgs ruraux périurbains
64064,Asasp-Arros,216,9.1,165.761853759251,9.1,0,0,Rural à habitat dispersé non périurbain
64065,Ascain,1172,7.8,1765.81726692904,7.8,0,0,Bourgs ruraux non périurbains
64066,Ascarat,92,2.2,145.921087218582,2.2,0,0,Rural à habitat dispersé non périurbain
64067,Assat,628,9,928.377226961724,9,0,0,Urbain
64068,Asson,716,4.9,955,17,12.1,246.93877551020407,Bourgs ruraux périurbains
64069,Aste-Béon,96,6.95,90,7.8,0.8499999999999996,12.230215827338125,Rural à habitat dispersé non périurbain
64070,Astis,100,18.7,153.631761781375,11.4162282753007,-7.2837717246992995,-38.95065093422085,Rural à habitat dispersé périurbain
64071,Athos-Aspis,68,3.8,99.5260663507109,3.8,0,0,Rural à habitat dispersé non périurbain
64072,Aubertin,268,14.1,265,14,-0.09999999999999964,-0.7092198581560258,Rural à habitat dispersé périurbain
64073,Aubin,88,18.95,115,20.6,1.6500000000000021,8.707124010554102,Rural à habitat dispersé périurbain
64074,Aubous,12,37,20,36.2,-0.7999999999999972,-2.1621621621621543,Rural à habitat dispersé non périurbain
64075,Audaux,72,1.5,65.7926829268293,24.2,22.7,1513.3333333333333,Rural à habitat dispersé non périurbain
64077,Auga,52,12.5,80,18.75,6.25,50,Rural à habitat dispersé périurbain
64078,Auriac,92,3.7,82.5169580062868,17.3,13.600000000000001,367.5675675675676,Rural à habitat dispersé périurbain
64079,Aurions-Idernes,44,1.6,49.0384615384615,1.6,0,0,Rural à habitat dispersé non périurbain
64080,Aussevielle,208,12.2,367.212145222248,12.2,0,0,Urbain
64081,Aussurucq,108,10,121.443089430894,10,0,0,Rural à habitat dispersé non périurbain
64082,Auterrive,40,8.5,59.6899224806202,0.9,-7.6,-89.41176470588235,Rural à habitat dispersé non périurbain
64083,Autevielle-Saint-Martin-Bideren,44,3.9,69.3170731707317,12.9,9,230.76923076923077,Rural à habitat dispersé non périurbain
64084,Aydie,56,1.4,40,4,2.6,185.71428571428572,Rural à habitat dispersé non périurbain
64085,Aydius,24,8.6,35.9905660377359,1.2,-7.3999999999999995,-86.04651162790698,Rural à habitat dispersé non périurbain
64086,Ayherre,336,5.7,503.044642857143,14.9,9.2,161.4035087719298,Rural à habitat dispersé périurbain
64087,Baigts-de-Béarn,316,1.2,370,7.3,6.1,508.33333333333337,Rural à habitat dispersé non périurbain
64088,Balansun,88,8.6,142.147540983607,14.7,6.1,70.93023255813954,Rural à habitat dispersé non périurbain
64089,Baleix,64,9.95,65,25.9,15.95,160.30150753768845,Rural à habitat dispersé périurbain
64090,Baliracq-Maumusson,40,3.6,65.5416666666667,16.1,12.500000000000002,347.2222222222223,Rural à habitat dispersé périurbain
64091,Baliros,196,11.1,230.795228628231,11.1,0,0,Urbain
64092,Banca,132,3.1,170.955754443506,6.7,3.6,116.12903225806451,Rural à habitat dispersé non périurbain
64093,Barcus,328,3.1,316.11878904547,13.7,10.6,341.93548387096774,Rural à habitat dispersé non périurbain
64094,Bardos,492,9.1,765,29.3,20.200000000000003,221.978021978022,Rural à habitat dispersé périurbain
64095,Barinque,212,19.5,257.702954618462,19.5,0,0,Rural à habitat dispersé périurbain
64096,Barraute-Camu,64,5.4,80.9248554913295,8.19104046242775,2.79104046242775,51.68593448940277,Rural à habitat dispersé non périurbain
64097,Barzun,204,22,251.28640776699,23.8,1.8000000000000007,8.181818181818185,Rural à habitat dispersé périurbain
64098,Bassillon-Vauzé,28,11.3,35.546875,0.8,-10.5,-92.92035398230088,Rural à habitat dispersé périurbain
64099,Bastanès,40,4.6,45,25.8,21.200000000000003,460.8695652173914,Rural à habitat dispersé non périurbain
64100,Bassussarry,768,8,1495,8,0,0,Urbain
64101,Baudreix,176,15.2,248.731443151596,15.2,0,0,Rural à habitat dispersé périurbain
64102,Bayonne,13723,3,20915.15841792,3,0,0,Urbain
64103,Bédeille,96,26.55,90,26.55,0,0,Rural à habitat dispersé périurbain
64104,Bedous,208,1.7,223.530255952538,1.7,0,0,Rural à habitat dispersé non périurbain
64105,Béguios,120,7.6,115.787104644078,7.6,0,0,Rural à habitat dispersé non périurbain
64106,Béhasque-Lapiste,144,3.4,160.856238527879,3.4,0,0,Rural à habitat dispersé non périurbain
64107,Béhorléguy,24,1.6,45,1.6,0,0,Rural à habitat dispersé non périurbain
64108,Bellocq,208,7.4,340,15,7.6,102.7027027027027,Bourgs ruraux non périurbains
64109,Bénéjacq,636,9.4,845.983418533255,21.5,12.1,128.72340425531914,Urbain
64110,Béost,112,2.4,90.9557276698535,4,1.6,66.66666666666667,Rural à habitat dispersé non périurbain
64111,Bentayou-Sérée,36,29.8,45,27.5,-2.3000000000000007,-7.7181208053691295,Rural à habitat dispersé périurbain
64112,Bérenx,180,7.5,151.191978182909,10,2.5,33.333333333333336,Rural à habitat dispersé non périurbain
64113,Bergouey-Viellenave,32,12.2,55,5.5,-6.699999999999999,-54.91803278688524,Rural à habitat dispersé non périurbain
64114,Bernadets,248,14.1,231.722055871191,14.1,0,0,Rural à habitat dispersé périurbain
64115,Berrogain-Laruns,40,3.9,49.979638429609,3.9,0,0,Rural à habitat dispersé non périurbain
64116,Bescat,88,17.8,100,17.4,-0.40000000000000213,-2.2471910112359668,Rural à habitat dispersé périurbain
64117,Bésingrand,56,12.65,35.9929078014184,20.6,7.950000000000001,62.845849802371546,Rural à habitat dispersé périurbain
64118,Bétracq,29,4.3,10,42.5,38.2,888.372093023256,Rural à habitat dispersé non périurbain
64119,Beuste,196,14.5,306.859426427991,11.968053606185,-2.5319463938149998,-17.461699267689653,Rural à habitat dispersé périurbain
64120,Beyrie-sur-Joyeuse,212,5.1,231.641013274674,5.1,0,0,Rural à habitat dispersé non périurbain
64121,Beyrie-en-Béarn,60,10.3,80,14.95,4.649999999999999,45.14563106796115,Rural à habitat dispersé périurbain
64122,Biarritz,9652,1.9,8281.1687131604,1.9,0,0,Urbain
64123,Bidache,424,5.8,521.921655580192,28.6,22.8,393.1034482758621,Bourgs ruraux périurbains
64124,Bidarray,296,15.7,327.601270797732,19.7,4,25.477707006369428,Rural à habitat dispersé périurbain
64125,Bidart,1816,6.4,2798.37063885448,6.4,0,0,Urbain
64126,Bidos,440,2.5,406.530138675061,2.5,0,0,Urbain
64127,Bielle,156,8.9,145,4.7,-4.2,-47.19101123595505,Rural à habitat dispersé non périurbain
64128,Bilhères,60,17.7,60,15,-2.6999999999999993,-15.25423728813559,Rural à habitat dispersé non périurbain
64129,Billère,5408,2.6,5060.72491447514,2.6,0,0,Urbain
64130,Biriatou,308,4.7,395.100561705831,4.7,0,0,Urbain
64131,Biron,224,4.3,263.825127513237,17.3,13,302.3255813953489,Rural à habitat dispersé non périurbain
64132,Bizanos,1744,2.4,1833.62224454517,2.4,0,0,Urbain
64133,Boeil-Bezing,380,8.2,634.858979463268,12.9,4.700000000000001,57.317073170731724,Urbain
64134,Bonloc,108,4.5,206.688471952266,14.3,9.8,217.7777777777778,Rural à habitat dispersé périurbain
64135,Bonnut,260,8.5,319.978860309269,8.5,0,0,Rural à habitat dispersé non périurbain
64136,Borce,40,4.7,30.5881621183001,2.2,-2.5,-53.191489361702125,Rural à habitat dispersé non périurbain
64137,Bordères,276,18.9,330,18.9,0,0,Urbain
64138,Bordes,696,11.5,1274.84673441598,11.5,0,0,Urbain
64139,Bosdarros,396,11.1,404.918032786885,11.1,0,0,Rural à habitat dispersé périurbain
64140,Boucau,2516,4.7,3607.74849371216,4.7,0,0,Urbain
64141,Boueilh-Boueilho-Lasque,124,10.8,165,21.3,10.5,97.22222222222221,Rural à habitat dispersé périurbain
64142,Bougarber,292,14.4,395.876421216992,17.2,2.799999999999999,19.444444444444436,Rural à habitat dispersé périurbain
64143,Bouillon,48,27.75,80,28.9,1.1499999999999986,4.144144144144139,Rural à habitat dispersé périurbain
64144,Boumourt,32,1.1,73.1012658227848,26.4,25.299999999999997,2299.9999999999995,Rural à habitat dispersé périurbain
64145,Bourdettes,136,5.95,219.130789575796,12.9,6.95,116.80672268907563,Rural à habitat dispersé périurbain
64146,Bournos,92,18.1,150,17.6,-0.5,-2.762430939226519,Rural à habitat dispersé périurbain
64147,Briscous,884,17.9,1315.70479094694,17.9,0,0,Rural à habitat dispersé périurbain
64148,Bruges-Capbis-Mifaget,328,10.1,403.712296983759,12.9,2.8000000000000007,27.72277227722773,Rural à habitat dispersé périurbain
64149,Bugnein,92,4.7,102.100840336134,11.8739495798319,7.173949579831899,152.63722510280635,Rural à habitat dispersé non périurbain
64150,Bunus,56,13.15,34.4736842105263,0.9,-12.25,-93.15589353612167,Rural à habitat dispersé non périurbain
64151,Burgaronne,32,8.65,45,3.3,-5.3500000000000005,-61.849710982658955,Rural à habitat dispersé non périurbain
64152,Buros,604,10.6,891.790885241212,10.6,0,0,Rural à habitat dispersé périurbain
64153,Burosse-Mendousse,36,38.1,25.3787878787879,26.6,-11.5,-30.183727034120732,Rural à habitat dispersé périurbain
64154,Bussunarits-Sarrasquette,80,6.2,91.3300492610838,6.2,0,0,Rural à habitat dispersé non périurbain
64155,Bustince-Iriberry,44,5.7,45.4368932038835,6.5,0.7999999999999998,14.035087719298243,Rural à habitat dispersé non périurbain
64156,Buziet,156,13.5,171.77336424808,13.5,0,0,Rural à habitat dispersé périurbain
64157,Buzy,340,4.6,395,13.3,8.700000000000001,189.13043478260875,Rural à habitat dispersé périurbain
64158,Cabidos,48,1.6,84.0285714285714,20.2,18.599999999999998,1162.4999999999998,Rural à habitat dispersé non périurbain
64159,Cadillon,20,1,53.1818181818182,28.3,27.3,2730,Rural à habitat dispersé périurbain
64160,Cambo-les-Bains,1492,1.6,2324.40722571231,7,5.4,337.5,Urbain
64161,Came,292,2.3,432.600312996837,9.9,7.6000000000000005,330.4347826086957,Rural à habitat dispersé non périurbain
64162,Camou-Cihigue,40,4.75,45,1.7,-3.05,-64.21052631578948,Rural à habitat dispersé non périurbain
64165,Cardesse,112,11.5,143.465188810141,11.5,0,0,Rural à habitat dispersé non périurbain
64166,Caro,68,2.8,77.4064171122995,3.6,0.8000000000000003,28.571428571428584,Rural à habitat dispersé non périurbain
64167,Carrère,80,21.6,95.8837209302326,27.8,6.199999999999999,28.703703703703695,Rural à habitat dispersé périurbain
64168,Carresse-Cassaber,164,0.9,231.039156626506,7.1,6.199999999999999,688.8888888888888,Rural à habitat dispersé non périurbain
64170,Castagnède,64,6.05,65,7.7,1.6500000000000004,27.272727272727277,Rural à habitat dispersé non périurbain
64171,Casteide-Cami,76,6.7,124.066390041494,13.6,6.8999999999999995,102.98507462686567,Rural à habitat dispersé périurbain
64172,Casteide-Candau,52,17.6,140.579832717663,15,-2.6000000000000014,-14.772727272727279,Rural à habitat dispersé périurbain
64173,Casteide-Doat,60,1,74.5286810208566,26.4,25.4,2540,Rural à habitat dispersé périurbain
64174,Castéra-Loubix,20,13.7,10.1989816413536,29.3,15.600000000000001,113.86861313868616,Rural à habitat dispersé non périurbain
64175,Castet,72,5.3,63.343949044586,24,18.7,352.8301886792453,Rural à habitat dispersé non périurbain
64176,Castetbon,60,9.3,52.2012578616352,17.7018867924528,8.4018867924528,90.3428687360516,Rural à habitat dispersé non périurbain
64177,Castétis,228,6.5,261.976843504514,10.4,3.9000000000000004,60.00000000000001,Rural à habitat dispersé non périurbain
64178,Castetnau-Camblong,136,3.05,215,13,9.95,326.22950819672127,Rural à habitat dispersé non périurbain
64179,Castetner,52,7.2,49.6268656716418,1.4,-5.800000000000001,-80.55555555555557,Rural à habitat dispersé non périurbain
64180,Castetpugon,80,5.05,111.578947368421,21.9,16.849999999999998,333.66336633663366,Rural à habitat dispersé périurbain
64181,Castillon (Canton d'Arthez-de-Béarn),88,15,163.143157801554,21.5,6.5,43.333333333333336,Rural à habitat dispersé périurbain
64182,Castillon (Canton de Lembeye),17,25.5,20,18.35,-7.149999999999999,-28.039215686274506,Rural à habitat dispersé périurbain
64183,Caubios-Loos,172,15.2,250,15.7,0.5,3.2894736842105265,Rural à habitat dispersé périurbain
64184,Cescau,148,11.3,286.720516962843,15.6580775444265,4.3580775444265,38.56705791527876,Rural à habitat dispersé périurbain
64185,Cette-Eygun,32,5.3,40,7.7,2.4000000000000004,45.28301886792453,Rural à habitat dispersé non périurbain
64186,Charre,76,1.8,84.2201834862385,12.5,10.7,594.4444444444445,Rural à habitat dispersé non périurbain
64187,Charritte-de-Bas,96,2.65,90,9.6,6.949999999999999,262.2641509433962,Rural à habitat dispersé non périurbain
64188,Chéraute,436,2.3,464.400214507286,2.3,0,0,Rural à habitat dispersé non périurbain
64189,Ciboure,2096,1.4,2051.84014846445,1.4,0,0,Urbain
64190,Claracq,100,7.2,78.6666666666667,29.7,22.5,312.5,Rural à habitat dispersé périurbain
64191,Coarraze,716,9.3,781.774995987035,9.3,0,0,Urbain
64192,Conchez-de-Béarn,32,7.45,50,28.75,21.3,285.90604026845637,Rural à habitat dispersé non périurbain
64193,Corbère-Abères,28,1.2,45,3.8,2.5999999999999996,216.66666666666663,Rural à habitat dispersé périurbain
64194,Coslédaà-Lube-Boast,128,21.45,172.727272727303,19.4,-2.0500000000000007,-9.55710955710956,Rural à habitat dispersé périurbain
64195,Coublucq,52,20,40,20.2,0.1999999999999993,0.9999999999999964,Rural à habitat dispersé périurbain
64196,Crouseilles,36,1.2,48.015873015873,1.2,0,0,Rural à habitat dispersé non périurbain
64197,Cuqueron,56,17,106.135546167161,9.4,-7.6,-44.705882352941174,Rural à habitat dispersé périurbain
64198,Denguin,600,13.6,716.349295774648,12,-1.5999999999999996,-11.76470588235294,Urbain
64199,Diusse,92,1,69.1119350474685,1,0,0,Rural à habitat dispersé non périurbain
64200,Doazon,76,20.2,73.3870967741936,9.5,-10.7,-52.97029702970297,Rural à habitat dispersé périurbain
64201,Dognen,76,4.9,110,14.3,9.4,191.83673469387753,Rural à habitat dispersé non périurbain
64202,Domezain-Berraute,186,6.5,170,6.5,0,0,Rural à habitat dispersé non périurbain
64203,Doumy,72,14.25,135,12.9,-1.3499999999999996,-9.473684210526313,Rural à habitat dispersé périurbain
64204,Eaux-Bonnes,232,5,104.378393783663,5,0,0,Rural à habitat dispersé non périurbain
64205,Escos,68,11.7,85,16,4.300000000000001,36.75213675213676,Rural à habitat dispersé non périurbain
64206,Escot,40,16.2,64.4758064516129,16.2,0,0,Rural à habitat dispersé non périurbain
64207,Escou,148,8,182.838785046729,8,0,0,Rural à habitat dispersé périurbain
64208,Escoubès,96,3.9,172.409509350726,15,11.1,284.61538461538464,Rural à habitat dispersé périurbain
64209,Escout,160,5.2,227.137148857697,5.2,0,0,Rural à habitat dispersé non périurbain
64210,Escurès,80,21.5,29.3918918918919,34.4,12.899999999999999,59.99999999999999,Rural à habitat dispersé périurbain
64211,Eslourenties-Daban,88,13,163.622262538838,23.6,10.600000000000001,81.53846153846156,Rural à habitat dispersé périurbain
64212,Espéchède,48,2.1,75,19.3,17.2,819.047619047619,Rural à habitat dispersé périurbain
64213,Espelette,752,5.5,773.42223767041,8,2.5,45.45454545454545,Rural à habitat dispersé périurbain
64214,Espès-Undurein,172,6.7,212.112300233914,6.7,0,0,Rural à habitat dispersé non périurbain
64215,Espiute,56,0.5,59.0714585142966,0.5,0,0,Rural à habitat dispersé non périurbain
64216,Espoey,300,19.8,535,19.8,0,0,Rural à habitat dispersé périurbain
64217,Esquiule,220,11.5,255,11.5,0,0,Rural à habitat dispersé non périurbain
64218,Estérençuby,176,2.6,155,8.2,5.6,215.3846153846154,Rural à habitat dispersé non périurbain
64219,Estialescq,96,6.8,85,6.8,0,0,Rural à habitat dispersé non périurbain
64220,Estos,196,2.6,198.939393939394,2.6,0,0,Urbain
64221,Etcharry,36,1,61.723813547349,8.3,7.300000000000001,730.0000000000001,Rural à habitat dispersé non périurbain
64222,Etchebar,24,4.75,40,0.7,-4.05,-85.26315789473684,Rural à habitat dispersé non périurbain
64223,Etsaut,40,5.85,9.51612903225806,0.9,-4.949999999999999,-84.61538461538461,Rural à habitat dispersé non périurbain
64224,Eysus,236,7.3,240,7.3,0,0,Rural à habitat dispersé non périurbain
64225,Ance Féas,240,9.6,235,9.6,0,0,Rural à habitat dispersé non périurbain
64226,Fichous-Riumayou,56,12.85,60.6857142857143,23.3614285714286,10.5114285714286,81.8010005558646,Rural à habitat dispersé périurbain
64227,Gabaston,236,19.4,275,19.4,0,0,Rural à habitat dispersé périurbain
64228,Gabat,88,6.4,136.884104564589,4.2,-2.2,-34.375,Rural à habitat dispersé non périurbain
64229,Gamarthe,40,1.3,60.4761904761905,1.3,0,0,Rural à habitat dispersé non périurbain
64230,Gan,1988,8.6,2213.98440828181,8.6,0,0,Bourgs ruraux périurbains
64231,Garindein,236,2.1,201.730676089425,4.2,2.1,100,Rural à habitat dispersé non périurbain
64232,Garlède-Mondebat,76,10.5,110,7.95,-2.55,-24.285714285714285,Rural à habitat dispersé périurbain
64233,Garlin,460,1.1,455,15.6,14.5,1318.181818181818,Bourgs ruraux non périurbains
64234,Garos,52,19.2,110.870966860482,29.5,10.3,53.645833333333336,Rural à habitat dispersé périurbain
64235,Garris,128,3.4,83.3314326752228,3.4,0,0,Rural à habitat dispersé non périurbain
64236,Gayon,28,1,14.7272727272727,1,0,0,Rural à habitat dispersé périurbain
64237,Gelos,1344,2.2,1555,2.2,0,0,Urbain
64238,Ger,712,13.5,889.265734265736,13.5,0,0,Rural à habitat dispersé périurbain
64239,Gerderest,32,19.5,71.021897810219,12.7,-6.800000000000001,-34.871794871794876,Rural à habitat dispersé périurbain
64240,Gère-Bélesten,48,3.15,52.9736842105263,8.7,5.549999999999999,176.19047619047615,Rural à habitat dispersé non périurbain
